Total_Pop_2009,Total_Pop_2014,Total_Pop_2019,Total_Pop_2024,GEOID
15134.0,15485.0,15428.0,15327.0,22125
949050.0,962319.0,968890.0,999677.0,36119
,,,627071.0,09190
363222.0,362587.0,352590.0,352500.0,42129
17303.0,17518.0,17751.0,18826.0,51193
6765.0,7135.0,7049.0,6826.0,56045
16507.0,16314.0,15436.0,14078.0,54103
31624.0,32699.0,33256.0,34077.0,26165
40919.0,41219.0,41577.0,41794.0,48481
192886.0,204855.0,220821.0,230503.0,53073
2018.0,2126.0,2142.0,2056.0,30107
6819.0,7932.0,7928.0,7335.0,13309
741.0,848.0,783.0,847.0,31183
1346.0,1357.0,1415.0,1485.0,41069
4763.0,5587.0,5338.0,4862.0,48483
73838.0,78275.0,78762.0,77838.0,05145
24702.0,27594.0,29489.0,28810.0,13311
14772.0,14549.0,13868.0,13619.0,17193
23840.0,24485.0,24149.0,24717.0,18181
24897.0,26086.0,26800.0,28160.0,47185
9060.0,10043.0,9679.0,8735.0,32033
59059.0,57680.0,56016.0,54947.0,17195
92292.0,103132.0,104237.0,103598.0,13313
32504.0,33307.0,33730.0,34618.0,18183
38257.0,35557.0,36131.0,36920.0,21235
41793.0,46003.0,49231.0,47003.0,53075
922.0,987.0,1122.0,1193.0,30109
2177.0,2220.0,2130.0,2091.0,20203
128464.0,131802.0,131596.0,129996.0,48485
92827.0,100376.0,102539.0,104914.0,24045
13725.0,13265.0,12833.0,12616.0,48487
12552.0,11367.0,10681.0,10172.0,01131
8721.0,9061.0,8824.0,8798.0,13315
10292.0,10123.0,9844.0,9549.0,13317
66563.0,69093.0,68469.0,65935.0,37193
6455.0,6561.0,6291.0,6371.0,27167
10044.0,9455.0,9010.0,8747.0,13319
10200.0,9481.0,8875.0,8162.0,28157
664361.0,682108.0,689315.0,701462.0,17197
20364.0,22056.0,21588.0,20139.0,48489
19644.0,27066.0,35208.0,39555.0,38105
38204.0,37493.0,36816.0,36719.0,39171
34920.0,33560.0,31324.0,30282.0,45089
12330.0,14401.0,14927.0,15798.0,51830
64212.0,66808.0,67102.0,66876.0,17199
165526.0,193921.0,225389.0,260351.0,47187
372438.0,457218.0,547604.0,672688.0,48491
9668.0,9177.0,8688.0,8505.0,20205
76765.0,81499.0,81435.0,79290.0,37195
106472.0,119584.0,136666.0,158805.0,47189
39033.0,44609.0,49173.0,52781.0,48493
25977.0,27031.0,27897.0,27913.0,51840
116579.0,117918.0,116566.0,,09015
43627.0,44050.0,42823.0,45923.0,50025
56921.0,56328.0,55275.0,57990.0,50027
6583.0,7404.0,7867.0,7454.0,48495
15531.0,15000.0,14313.0,13467.0,22127
295803.0,292026.0,284819.0,283292.0,17201
10835.0,10645.0,10534.0,10583.0,19189
161386.0,168413.0,170411.0,171769.0,55139
20764.0,20957.0,20262.0,19873.0,19191
49558.0,51285.0,50725.0,49779.0,27169
24190.0,24256.0,23784.0,23682.0,01133
19543.0,18882.0,18229.0,17536.0,28159
5696.0,5810.0,5798.0,5053.0,54105
57615.0,60413.0,66290.0,75005.0,48497
41715.0,40872.0,38486.0,35448.0,51195
7080.0,7273.0,7207.0,6443.0,21237
124975.0,128139.0,130150.0,132064.0,39173
42104.0,42431.0,44366.0,46961.0,48499
86557.0,86595.0,84960.0,83407.0,54107
74023.0,74261.0,73112.0,74004.0,55141
101764.0,102372.0,102586.0,106247.0,19193
37950.0,38965.0,38700.0,38312.0,17203
24482.0,25151.0,26318.0,27279.0,21239
7677.0,7094.0,6533.0,6026.0,05147
8440.0,8958.0,9043.0,8596.0,40151
3331.0,3246.0,3157.0,3109.0,20207
19430.0,20697.0,20727.0,20158.0,40153
49081.0,51558.0,51765.0,53700.0,24047
795726.0,806804.0,824772.0,867788.0,25027
21351.0,21365.0,20494.0,20451.0,13321
7620.0,7567.0,7445.0,7350.0,19195
2058.0,2102.0,2027.0,1934.0,29227
2168.0,2383.0,2502.0,2088.0,02275
13039.0,13007.0,12739.0,12791.0,19197
116527.0,127386.0,134438.0,148269.0,27171
18082.0,18565.0,18203.0,18965.0,29229
22499.0,22535.0,22000.0,21598.0,39175
153753.0,159466.0,164861.0,167654.0,20209
41820.0,41679.0,40305.0,39753.0,36121
27882.0,28229.0,27327.0,25967.0,42131
23651.0,23203.0,21281.0,20629.0,54109
28517.0,29259.0,28844.0,28188.0,51197
37520.0,38101.0,37602.0,37574.0,37197
232911.0,246402.0,249697.0,257152.0,53077
418.0,635.0,649.0,527.0,02282
13646.0,12433.0,12367.0,12419.0,28161
95494.0,100486.0,104831.0,108734.0,41071
18336.0,17662.0,17760.0,18797.0,37199
21771.0,22580.0,22717.0,23414.0,46135
24526.0,25281.0,25011.0,24526.0,36123
209365.0,213689.0,228067.0,245480.0,04025
28296.0,28076.0,28565.0,24835.0,28163
21912.0,21934.0,21464.0,20134.0,05149
10067.0,10233.0,9814.0,9451.0,27173
140436.0,151965.0,159008.0,168957.0,30111
7453.0,8054.0,8631.0,7571.0,48501
192974.0,204162.0,217352.0,220564.0,06113
201306.0,198934.0,204316.0,216731.0,23031
14084.0,13797.0,13745.0,14286.0,31185
419563.0,438052.0,445565.0,462924.0,42133
209351.0,235285.0,265872.0,293673.0,45091
61269.0,65808.0,67982.0,71005.0,51199
17701.0,18374.0,18036.0,18029.0,48503
70906.0,73059.0,76360.0,84507.0,06115
5813.0,5651.0,5377.0,5195.0,02290
188983.0,201453.0,209468.0,211741.0,04027
9630.0,10131.0,10003.0,9979.0,08125
13561.0,14231.0,14304.0,13841.0,48505
11620.0,12013.0,12039.0,9412.0,48507
2574.0,2837.0,2791.0,2377.0,46137
